LAT, LON, Covernum, Covername, City fraction, Vegetation fraction, Inland water fraction, sea fraction
51.7958, -8.15944, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7936, -8.16306, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7922, -8.16833, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7928, -8.17361, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.795, -8.17722, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7978, -8.18, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7983, -8.18667, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7986, -8.1925, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7978, -8.19833, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7969, -8.20444, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7964, -8.21028, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7961, -8.21694, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7964, -8.22444, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7969, -8.23111, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7975, -8.23778, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.7975, -8.245, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7981, -8.25028, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.8014, -8.2525, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.805, -8.25444, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8072, -8.25806, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.81, -8.26083, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8125, -8.26389, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8167, -8.26444, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8206, -8.26333, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8233, -8.26056, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8267, -8.25806, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8292, -8.25583, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8306, -8.25056, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8286, -8.24611, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.8272, -8.24083, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8303, -8.23861, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8336, -8.23639, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8367, -8.23389, 31, LCZ8: large low-rise, 0.1, 0.9, 0.0, 0.0
51.8394, -8.23083, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8411, -8.22639, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8431, -8.22194, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8447, -8.21639, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8461, -8.21139, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8472, -8.20667, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8492, -8.20222, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8514, -8.19833, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8536, -8.19472, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8558, -8.19083, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8581, -8.18722, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.8608, -8.18611, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.8608, -8.18611, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.8439, -8.31889, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.8394, -8.3175, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8378, -8.31167, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8369, -8.30583, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.835, -8.30139, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8317, -8.29917, 33, LCZ10: heavy industry, 0.9, 0.1, 0.0, 0.0
51.8281, -8.29806, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8233, -8.29806, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8197, -8.29833, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8175, -8.29472, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8164, -8.28889, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.815, -8.28361, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8117, -8.28167, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.8078, -8.28167, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.8036, -8.28111, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7994, -8.28222, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7964, -8.28444, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.7936, -8.2875, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7914, -8.29111, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7878, -8.29306, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7858, -8.29722, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7847, -8.30278, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7828, -8.30722, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7811, -8.31111, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7781, -8.31389, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7764, -8.30889, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7758, -8.30139, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.7739, -8.29722, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.7708, -8.295, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.7661, -8.295, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.7625, -8.29694, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.7597, -8.29972, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7567, -8.30222, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7544, -8.30528, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7514, -8.3075, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7481, -8.31083, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.745, -8.31306, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7403, -8.31333, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7367, -8.31556, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.735, -8.32, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.735, -8.32722, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7361, -8.33333, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7353, -8.33944, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7311, -8.34, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7269, -8.34111, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7225, -8.34139, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7192, -8.34361, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7181, -8.34806, 20, summer C3 crops, 0.0, 1.0, 0.0, 0.0
51.7175, -8.35472, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7172, -8.36139, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7169, -8.36889, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7167, -8.37556, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7153, -8.38056, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7139, -8.38583, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7122, -8.39028, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7094, -8.39361, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7053, -8.39278, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7036, -8.39722, 20, summer C3 crops, 0.0, 1.0, 0.0, 0.0
51.7056, -8.4025, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7075, -8.40667, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7083, -8.4125, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7069, -8.41806, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7058, -8.42306, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.7044, -8.42806, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.7031, -8.43361, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6994, -8.435, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6958, -8.43667, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6917, -8.43833, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6894, -8.44222, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6906, -8.44722, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6919, -8.45167, 20, summer C3 crops, 0.0, 1.0, 0.0, 0.0
51.6953, -8.45444, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6969, -8.45861, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6967, -8.46417, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6925, -8.46472, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6889, -8.46639, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6858, -8.46861, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6836, -8.4725, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6817, -8.47778, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.68, -8.4825, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6786, -8.4875, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6783, -8.49417, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6797, -8.49778, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6844, -8.49778, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6875, -8.49611, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6919, -8.49528, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6947, -8.49722, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6981, -8.50028, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.7003, -8.50389, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.7028, -8.50722, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.7047, -8.51167, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.7061, -8.51694, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.7067, -8.52333, 29, LCZ6: open low-rise, 0.6, 0.4, 0.0, 0.0
51.7047, -8.52806, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.7017, -8.53028, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.6994, -8.52667, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.6983, -8.52083, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6964, -8.51667, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6936, -8.51361, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.6908, -8.51083, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6872, -8.51083, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6856, -8.51528, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6847, -8.52111, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6828, -8.52583, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6803, -8.52944, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6764, -8.53111, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6733, -8.53333, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6697, -8.535, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6664, -8.53722, 20, summer C3 crops, 0.0, 1.0, 0.0, 0.0
51.6639, -8.53972, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6592, -8.54056, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6561, -8.54306, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6533, -8.545, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6492, -8.54694, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.645, -8.54528, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6419, -8.54417, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6386, -8.54194, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6344, -8.54083, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6322, -8.53778, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6281, -8.53639, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.625, -8.53806, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6208, -8.53667, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6181, -8.53472, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6142, -8.53306, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6106, -8.53167, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.6083, -8.53556, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.6089, -8.54139, 32, LCZ9: sparsely built, 0.1, 0.9, 0.0, 0.0
51.6111, -8.545, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6139, -8.54806, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6167, -8.55083, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.62, -8.55222, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6222, -8.55583, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6242, -8.56, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6269, -8.56306, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6317, -8.56306, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6353, -8.56417, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6375, -8.56778, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6386, -8.57361, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6394, -8.57806, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.64, -8.58472, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6403, -8.59194, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6408, -8.59944, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6408, -8.60694, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6406, -8.61361, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6397, -8.61944, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6392, -8.62583, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6392, -8.63361, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6394, -8.64083, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6403, -8.6475, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6386, -8.65194, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.6378, -8.65778, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.6372, -8.66444, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6378, -8.67111, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6367, -8.67611, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6339, -8.67944, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6311, -8.68222, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6281, -8.68444, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6244, -8.68611, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6197, -8.68611, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6169, -8.68361, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6156, -8.67833, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6119, -8.67778, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6086, -8.68028, 4, Bare land, 0.0, 1.0, 0.0, 0.0
51.6064, -8.68389, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6042, -8.68667, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.6014, -8.69, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5975, -8.69056, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5933, -8.69028, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5894, -8.68806, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5869, -8.68583, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5828, -8.68611, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5786, -8.68611, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5764, -8.68917, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5736, -8.69222, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5722, -8.69722, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5725, -8.70444, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5728, -8.71111, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5744, -8.71639, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5758, -8.72167, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5772, -8.72667, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5778, -8.73306, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5772, -8.74, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5761, -8.74444, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5728, -8.74667, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5697, -8.74889, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5683, -8.75417, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5706, -8.75778, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5747, -8.75667, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5783, -8.75528, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5825, -8.75361, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5858, -8.75583, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5886, -8.75889, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.59, -8.76389, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.59, -8.76972, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5872, -8.77278, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.585, -8.77667, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5833, -8.78111, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5833, -8.78833, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5856, -8.79278, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5872, -8.79778, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5875, -8.80444, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5894, -8.80944, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5914, -8.81389, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5925, -8.81972, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5925, -8.82556, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5919, -8.82861, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5906, -8.83306, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5897, -8.83917, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5908, -8.84556, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5917, -8.85167, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5928, -8.8575, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5919, -8.86333, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5872, -8.86361, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5828, -8.86361, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5781, -8.86361, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5756, -8.8675, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5736, -8.87167, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5722, -8.87694, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5711, -8.88222, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5692, -8.88583, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5647, -8.88667, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5614, -8.88694, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5578, -8.88556, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5531, -8.88611, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5514, -8.89, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5492, -8.89389, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5483, -8.89972, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5478, -8.90611, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5475, -8.91306, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5481, -8.91972, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5481, -8.92694, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5464, -8.93139, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5444, -8.935, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5403, -8.9375, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5367, -8.93667, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5331, -8.93528, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5294, -8.93694, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5289, -8.94222, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5308, -8.94639, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5342, -8.94861, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5372, -8.95056, 23, flooded grassland, 0.0, 1.0, 0.0, 0.0
51.5406, -8.95278, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5442, -8.95361, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5478, -8.95472, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5519, -8.95556, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5547, -8.95833, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5567, -8.96278, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5581, -8.96806, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5592, -8.97389, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5608, -8.97833, 8, temperate broadleaf deciduous, 0.0, 1.0, 0.0, 0.0
51.5628, -8.9825, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5656, -8.98528, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5683, -8.98889, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5703, -8.99333, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5717, -8.99861, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5722, -9.005, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5708, -9.01028, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5686, -9.01417, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5653, -9.01639, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5636, -9.02083, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5622, -9.02583, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5633, -9.03194, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5661, -9.03528, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5669, -9.03972, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5636, -9.04222, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.56, -9.04361, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.56, -9.04889, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5625, -9.0525, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5617, -9.05694, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5594, -9.06083, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5569, -9.06444, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
51.5561, -9.07028, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5567, -9.07694, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5581, -9.08194, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.56, -9.08639, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5614, -9.09, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5642, -9.09361, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5661, -9.09806, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5678, -9.1025, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5697, -9.10611, 19, winter C3 crops, 0.0, 1.0, 0.0, 0.0
51.5717, -9.11028, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5731, -9.11556, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5739, -9.12167, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5739, -9.1275, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5722, -9.13167, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.5692, -9.13389, 17, temperate grassland, 0.0, 1.0, 0.0, 0.0
51.565, -9.13417, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
